"","date","humidity","temperature","pm1.0_atm","pm1.0_atm_a","pm1.0_atm_b","pm2.5_atm","pm2.5_atm_a","pm2.5_atm_b","pm2.5_cf_1","pm2.5_cf_1_a","pm2.5_cf_1_b","sensor_id","PM2.5"
"4830","2024-02-07 11:00:00",37.4,32.7962962962963,8.62233333333333,8.46666666666667,8.778,10.5153333333333,10.591,10.4396666666667,10.5153333333333,10.591,10.4396666666667,"Dona_Suzana_indoor",8.03615466666667
"4831","2024-02-07 12:00:00",37.2666666666667,33.1481481481482,7.26516666666667,7.22366666666667,7.30666666666667,8.74383333333333,8.80866666666667,8.679,8.74383333333333,8.80866666666667,8.679,"Dona_Suzana_indoor",7.119382
"4832","2024-02-07 13:00:00",36.8333333333333,34.0185185185185,6.91033333333333,6.867,6.95366666666667,8.31416666666667,8.36766666666667,8.26066666666667,8.31416666666667,8.36766666666667,8.26066666666667,"Dona_Suzana_indoor",6.93159
"4833","2024-02-07 14:00:00",35.4333333333333,34.8333333333333,7.76,7.57833333333333,7.94166666666667,9.47266666666667,9.37733333333333,9.568,9.47266666666667,9.37733333333333,9.568,"Dona_Suzana_indoor",7.659324
"4834","2024-02-07 15:00:00",33.8666666666667,35.8703703703704,7.91766666666667,7.58633333333333,8.249,10.8281666666667,10.716,10.9403333333333,10.8281666666667,10.716,10.9403333333333,"Dona_Suzana_indoor",8.50465266666667
"4835","2024-02-07 16:00:00",30.7333333333333,37,11.5173333333333,11.2303333333333,11.8043333333333,16.0243333333333,16.0326666666667,16.016,16.0243333333333,16.0326666666667,16.016,"Dona_Suzana_indoor",11.4975373333333
"4836","2024-02-07 17:00:00",29.8333333333333,37.7777777777778,16.313,15.8456666666667,16.7803333333333,20.384,20.1353333333333,20.6326666666667,20.5726666666667,20.334,20.8113333333333,"Dona_Suzana_indoor",13.958444
"4837","2024-02-07 18:00:00",31.8333333333333,37.3333333333333,18.4495,17.733,19.166,22.9706666666667,22.4676666666667,23.4736666666667,23.8763333333333,23.371,24.3816666666667,"Dona_Suzana_indoor",15.5171653333333
"4838","2024-02-07 19:00:00",33.8,37.4444444444444,24.5665,23.49,25.643,32.5811666666667,31.766,33.3963333333333,37.0451666666667,36.183,37.9073333333333,"Dona_Suzana_indoor",22.2481073333333
"4839","2024-02-07 20:00:00",32.8666666666667,37.2407407407407,8.60866666666667,8.02133333333333,9.196,10.3526666666667,9.92333333333333,10.782,10.3526666666667,9.92333333333333,10.782,"Dona_Suzana_indoor",8.34169066666667
"4840","2024-02-07 21:00:00",32.9333333333333,36.8888888888889,10.5711666666667,9.955,11.1873333333333,13.0305,12.4693333333333,13.5916666666667,13.0305,12.4693333333333,13.5916666666667,"Dona_Suzana_indoor",9.73912866666667
"4841","2024-02-07 22:00:00",34.9666666666667,36.3148148148148,12.0661666666667,11.4743333333333,12.658,14.7928333333333,14.338,15.2476666666667,14.7928333333333,14.338,15.2476666666667,"Dona_Suzana_indoor",10.487318
"4842","2024-02-07 23:00:00",37.5,35.5925925925926,18.665,17.6863333333333,19.6436666666667,24.7906666666667,24.0266666666667,25.5546666666667,29.253,28.3713333333333,30.1346666666667,"Dona_Suzana_indoor",17.846072
"4843","2024-02-08",40.9,34.7962962962963,24.5676666666667,24.1586666666667,24.9766666666667,33.6266666666667,33.8106666666667,33.4426666666667,37.4431666666667,37.9353333333333,36.951,"Dona_Suzana_indoor",21.8446393333333
"4844","2024-02-08 01:00:00",41.5666666666667,34.5925925925926,14.4595,13.9623333333333,14.9566666666667,17.8138333333333,17.6196666666667,18.008,17.8138333333333,17.6196666666667,18.008,"Dona_Suzana_indoor",11.501402
"4845","2024-02-08 02:00:00",42.5333333333333,34.0740740740741,11.1581666666667,10.703,11.6133333333333,13.4115,13.1863333333333,13.6366666666667,13.4115,13.1863333333333,13.6366666666667,"Dona_Suzana_indoor",9.11125266666667
"4846","2024-02-08 03:00:00",43.8,33.7592592592593,10.7143333333333,10.6063333333333,10.8223333333333,12.6196666666667,12.7196666666667,12.5196666666667,12.6196666666667,12.7196666666667,12.5196666666667,"Dona_Suzana_indoor",8.58714533333333
"4847","2024-02-08 04:00:00",44.4666666666667,33.3703703703704,11.0078333333333,10.8253333333333,11.1903333333333,12.9595,13.091,12.828,12.9595,13.091,12.828,"Dona_Suzana_indoor",8.70775133333333
"4848","2024-02-08 05:00:00",44.9333333333333,33.3518518518519,12.0413333333333,11.822,12.2606666666667,14.8021666666667,14.9166666666667,14.6876666666667,14.8021666666667,14.9166666666667,14.6876666666667,"Dona_Suzana_indoor",9.633082
"4849","2024-02-08 06:00:00",44.9333333333333,32.8518518518519,15.8496666666667,15.507,16.1923333333333,20.316,20.357,20.275,20.316,20.357,20.275,"Dona_Suzana_indoor",12.5223306666667
"4850","2024-02-08 07:00:00",44.8666666666667,32.7592592592593,16.2381666666667,15.9776666666667,16.4986666666667,20.494,20.6526666666667,20.3353333333333,20.4943333333333,20.6533333333333,20.3353333333333,"Dona_Suzana_indoor",12.621524
"4851","2024-02-08 08:00:00",44,32.7592592592593,12.6891666666667,12.4446666666667,12.9336666666667,15.4275,15.5823333333333,15.2726666666667,15.4275,15.5823333333333,15.2726666666667,"Dona_Suzana_indoor",10.04121
"4852","2024-02-08 09:00:00",43.7333333333333,32.7592592592593,13.531,13.2726666666667,13.7893333333333,16.6395,16.777,16.502,16.6395,16.777,16.502,"Dona_Suzana_indoor",10.6992846666667
"4853","2024-02-08 10:00:00",43.551724137931,32.7969348659004,15.7736206896552,15.3951724137931,16.1520689655172,19.8856896551724,19.9679310344828,19.8034482758621,21.0979310344828,21.2210344827586,20.9748275862069,"Dona_Suzana_indoor",13.0511572413793
"4854","2024-02-08 11:00:00",42.3333333333333,33.1851851851852,11.7968333333333,11.465,12.1286666666667,14.53,14.5076666666667,14.5523333333333,14.535,14.5176666666667,14.5523333333333,"Dona_Suzana_indoor",9.71720666666667
"4855","2024-02-08 12:00:00",42.1034482758621,33.4099616858238,11.6675862068966,11.2972413793103,12.0379310344828,13.7941379310345,13.6824137931034,13.9058620689655,13.7941379310345,13.6824137931034,13.9058620689655,"Dona_Suzana_indoor",9.34881103448276
"4856","2024-02-08 13:00:00",39.1333333333333,34.2037037037037,11.9495,11.346,12.553,14.3018333333333,13.9526666666667,14.651,14.3018333333333,13.9526666666667,14.651,"Dona_Suzana_indoor",9.87086733333333
"4857","2024-02-08 14:00:00",35.8,35.1481481481481,11.6806666666667,10.98,12.3813333333333,14.0238333333333,13.5546666666667,14.493,14.0238333333333,13.5546666666667,14.493,"Dona_Suzana_indoor",10.0125286666667
"4858","2024-02-08 15:00:00",32.5666666666667,36,10.1583333333333,9.618,10.6986666666667,12.1191666666667,11.8333333333333,12.405,12.1191666666667,11.8333333333333,12.405,"Dona_Suzana_indoor",9.29319666666667
"4859","2024-02-08 16:00:00",30.5,36.8650793650794,9.48035714285714,8.90857142857143,10.0521428571429,11.2441071428571,10.905,11.5832142857143,11.2441071428571,10.905,11.5832142857143,"Dona_Suzana_indoor",9.01281214285714
"4860","2024-02-08 17:00:00",32.448275862069,36.992337164751,15.4237931034483,14.7979310344828,16.0496551724138,19.9262068965517,19.561724137931,20.2906896551724,22.9224137931034,22.58,23.2648275862069,"Dona_Suzana_indoor",14.9643034482759
"4861","2024-02-08 18:00:00",37.2,34.4259259259259,4.695,4.38866666666667,5.00133333333333,5.94033333333333,5.647,6.23366666666667,5.94033333333333,5.647,6.23366666666667,"Dona_Suzana_indoor",5.65609466666667
